time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-07-15T19:23:40.520Z,38.681,-122.738,5.8,2.78,md,77,48,0.06312,0.11,nc,nc73046671,2018-07-16T23:05:02.493Z,"11km S of The Geysers, CA",earthquake,0.13,0.35,0.149,65,reviewed,nc,nc
2018-07-15T18:52:57.750Z,37.7066667,-122.1035,5.35,2.85,ml,109,22,0.01799,0.12,nc,nc73046656,2018-11-06T19:32:17.337Z,"2km NW of Castro Valley, CA",earthquake,0.1,0.16,0.153,51,reviewed,nc,nc
2018-07-15T11:37:30.990Z,47.275,-122.1218333,27.13,2.56,ml,45,43,0.1256,0.32,uw,uw61408761,2018-10-02T16:40:42.040Z,"6km SSW of Lake Morton-Berrydale, Washington",earthquake,0.45,0.91,0.205,36,reviewed,uw,uw
2018-07-14T23:48:37.820Z,31.6928,-104.5025,5,2.6,ml,,62,0.466,0.67,us,us2000g596,2018-10-02T16:40:41.040Z,"76km SSW of Loving, New Mexico",earthquake,3.6,2,0.091,24,reviewed,us,us
2018-07-14T22:28:53.353Z,37.0699,-117.0714,7.6,2.6,ml,63,67.72,0.095,0.2031,nn,nn00644605,2018-10-02T16:40:41.040Z,"33km WNW of Beatty, Nevada",earthquake,,1.2,0.36,38,reviewed,nn,nn
2018-07-14T15:26:55.700Z,36.2794,-98.2307,6.553,2.6,ml,,50,,0.13,us,us2000g50e,2018-10-02T16:40:41.040Z,"19km NNE of Okeene, Oklahoma",earthquake,0.9,4.6,,,reviewed,tul,tul
2018-07-14T03:51:57.700Z,44.2951,-114.9627,5,2.7,ml,,64,0.832,0.49,us,us2000g4uc,2018-10-02T16:40:40.040Z,"62km WSW of Challis, Idaho",earthquake,2.7,1.9,0.071,26,reviewed,us,us
2018-07-14T00:11:05.350Z,46.6238333,-120.5246667,14.61,2.61,ml,30,105,0.09745,0.15,uw,uw61408296,2018-10-02T16:40:40.040Z,"2km NNW of Yakima, Washington",earthquake,0.26,0.49,0.133,19,reviewed,uw,uw
2018-07-13T21:00:06.490Z,31.2377,-103.5585,2.67,3,ml,,66,0.295,0.39,us,us2000g4kt,2018-10-02T16:40:40.040Z,"21km SSW of Pecos, Texas",earthquake,3.1,6.5,0.091,66,reviewed,us,us
2018-07-13T19:40:29.080Z,40.7193333,-124.5391667,17.32,2.81,md,46,228,0.2879,0.06,nc,nc73044926,2018-10-02T16:40:39.040Z,"28km NW of Ferndale, CA",earthquake,0.36,0.3,0.141,59,reviewed,nc,nc
2018-07-13T19:09:06.870Z,39.4945,-122.9598333,12.36,2.5,md,40,42,0.1862,0.09,nc,nc73044886,2018-07-13T23:28:02.846Z,"10km N of Lake Pillsbury, CA",earthquake,0.21,0.48,0.264,42,reviewed,nc,nc
2018-07-13T18:07:45.020Z,44.2728,-114.9891,5,2.6,ml,,66,0.822,0.74,us,us2000g4ia,2018-10-02T16:40:39.040Z,"65km WSW of Challis, Idaho",earthquake,1.9,1.9,0.043,72,reviewed,us,us
2018-07-13T18:04:54.640Z,44.3006,-114.9698,5,3.2,ml,,64,0.84,1.06,us,us2000g4dj,2018-10-02T16:40:39.040Z,"63km WSW of Challis, Idaho",earthquake,3.3,1.9,0.034,114,reviewed,us,us
2018-07-13T10:45:22.330Z,31.3707,-103.4763,2.86,2.7,ml,,58,0.334,0.8,us,us2000g3w6,2018-10-02T16:40:37.040Z,"6km SSE of Pecos, Texas",earthquake,1.8,5.3,0.048,58,reviewed,us,us
2018-07-13T09:33:20.630Z,31.3834,-103.503,5,2.9,ml,,59,0.311,0.63,us,us2000g3uf,2018-10-02T16:40:37.040Z,"4km SSW of Pecos, Texas",earthquake,2,1.1,0.046,62,reviewed,us,us
2018-07-13T08:50:41.470Z,46.6196667,-120.5261667,14.96,2.56,ml,28,105,0.09324,0.14,uw,uw61408031,2018-10-02T16:40:37.040Z,"2km NW of Yakima, Washington",earthquake,0.29,0.61,0.127,13,reviewed,uw,uw
2018-07-13T07:44:22.450Z,37.56,-118.8478333,7.91,2.67,md,37,101,0.03346,0.03,nc,nc73044441,2018-07-14T02:09:03.735Z,"14km SE of Mammoth Lakes, CA",earthquake,0.21,0.43,0.112,31,reviewed,nc,nc
2018-07-13T06:06:05.700Z,36.4543,-98.7663,8.725,3.2,mwr,,38,,0.53,us,us2000g3qk,2018-10-02T16:40:37.040Z,"32km NW of Fairview, Oklahoma",earthquake,1.8,8,,7,reviewed,tul,slm
2018-07-12T20:24:51.000Z,33.848,-118.0003333,19.23,2.91,ml,134,25,0.04127,0.22,ci,ci38220008,2018-07-27T02:05:16.007Z,"2km S of Buena Park, CA",earthquake,0.14,0.23,0.14,212,reviewed,ci,ci
2018-07-12T17:55:06.970Z,43.6078,-105.3498,0,3.1,ml,,121,1.08,1.25,us,us2000g7yf,2018-10-02T16:40:44.040Z,"Wyoming",mining explosion,5.4,0.8,0.052,64,reviewed,us,us
2018-07-11T23:58:20.500Z,36.4617,-98.769,5.698,2.7,ml,,76,,0.47,us,us2000g2mn,2018-10-02T16:40:35.040Z,"33km NW of Fairview, Oklahoma",earthquake,2.7,5,,,reviewed,tul,tul
2018-07-11T20:03:01.510Z,43.7882,-105.3031,0,3.5,ml,,133,0.973,0.66,us,us2000g2g1,2018-10-02T16:40:35.040Z,"Wyoming",mining explosion,8.8,1.4,0.047,72,reviewed,us,us
2018-07-11T13:53:23.760Z,43.9703,-105.4402,0,3,ml,,62,1.023,0.92,us,us2000g7gl,2018-10-02T16:40:44.040Z,"Wyoming",mining explosion,5.5,1.7,0.052,48,reviewed,us,us
2018-07-11T13:21:25.340Z,38.0585,-112.4008333,6.5,3.12,ml,30,48,0.1718,0.33,uu,uu60288487,2018-10-02T16:40:34.040Z,"25km SW of Junction, Utah",earthquake,0.5,1.6,0.097,22,reviewed,uu,uu
2018-07-11T12:09:45.720Z,44.613,-124.3475,25.41,3,ml,17,229,0.2154,0.08,uw,uw61395262,2018-10-02T16:40:34.040Z,"23km W of Newport, Oregon",earthquake,0.41,0.53,0.242,12,reviewed,uw,uw
2018-07-11T04:36:38.800Z,35.9535,-97.7642,5.247,2.8,ml,,27,,0.49,us,us2000g1wj,2018-10-02T16:40:33.040Z,"15km W of Crescent, Oklahoma",earthquake,0.9,5.8,,,reviewed,tul,tul
2018-07-10T20:07:48.490Z,27.7479,-105.6469,10,4.2,mb,,105,0.808,0.88,us,us2000g1j3,2018-10-02T16:40:33.040Z,"19km SW of Naica, Mexico",earthquake,5.4,1.9,0.065,66,reviewed,us,us
2018-07-10T18:52:10.400Z,34.9893,-97.5405,5.724,2.5,ml,,33,,0.72,us,us2000g1gc,2018-10-02T16:40:33.040Z,"16km W of Purcell, Oklahoma",earthquake,1.9,6,,,reviewed,tul,tul
2018-07-10T11:56:36.000Z,36.848,-97.6983,7.906,3.1,ml,,39,,0.35,us,us2000g13l,2018-10-02T16:40:32.040Z,"5km NE of Medford, Oklahoma",earthquake,1.1,4.1,,,reviewed,tul,tul
2018-07-10T11:08:37.420Z,34.0108333,-117.5846667,4.31,3.57,ml,199,11,0.02013,0.23,ci,ci37277082,2018-10-02T16:40:32.040Z,"6km SE of Ontario, CA",earthquake,0.1,0.3,0.176,345,reviewed,ci,ci
2018-07-10T07:23:49.700Z,36.2982,-97.53,7.216,2.6,ml,,25,,0.22,us,us2000g1a4,2018-10-02T16:40:32.040Z,"21km W of Perry, Oklahoma",earthquake,1.1,0.7,,,reviewed,tul,tul
2018-07-10T07:18:17.500Z,36.2977,-97.5297,7.735,3.4,mwr,,25,,0.21,us,us2000g0xg,2018-10-02T16:40:31.040Z,"21km W of Perry, Oklahoma",earthquake,1.3,4.7,0.068,21,reviewed,tul,us
2018-07-10T04:30:02.680Z,39.5871667,-120.6676667,6.46,2.86,md,35,52,0.1701,0.12,nc,nc73042541,2018-07-14T02:40:15.332Z,"18km SW of Whitehawk, CA",earthquake,0.24,1.29,0.216,56,reviewed,nc,nc
2018-07-10T00:00:07.050Z,37.1251667,-121.5265,7.26,3.06,ml,89,51,0.06921,0.06,nc,nc73042391,2018-10-02T16:40:31.040Z,"9km ENE of San Martin, CA",earthquake,0.09,0.28,0.132,47,reviewed,nc,nc
2018-07-09T15:23:23.580Z,31.5751667,-115.6855,7.79,2.7,ml,9,127,0.2016,0.07,ci,ci37276546,2018-07-27T03:25:47.939Z,"85km E of Maneadero, B.C., MX",earthquake,0.22,0.79,0.096,16,reviewed,ci,ci
2018-07-09T13:20:53.700Z,36.5394,-98.9611,6.433,2.6,ml,,86,,0.25,us,us2000g0c7,2018-10-02T16:40:31.040Z,"24km ENE of Mooreland, Oklahoma",earthquake,3.1,5.2,,,reviewed,tul,tul
2018-07-09T11:11:11.550Z,33.877,-116.2025,9,2.72,ml,68,56,0.05405,0.15,ci,ci37276426,2018-07-27T02:10:51.059Z,"17km N of Indio, CA",earthquake,0.16,0.45,0.155,25,reviewed,ci,ci
2018-07-09T10:24:38.900Z,40.3973333,-124.8988333,4.89,2.65,md,50,259,0.4355,0.18,nc,nc73042161,2018-07-11T04:24:02.791Z,"53km W of Petrolia, CA",earthquake,0.64,1.09,0.17,46,reviewed,nc,nc
2018-07-09T08:33:58.150Z,38.0663333,-112.4016667,0.01,2.67,ml,24,54,0.1734,0.25,uu,uu60288267,2018-10-02T16:40:30.040Z,"24km SW of Junction, Utah",earthquake,0.48,4.17,0.12,16,reviewed,uu,uu
2018-07-09T02:53:46.410Z,31.6852,-104.492,5,2.9,ml,,68,0.462,0.24,us,us2000g01a,2018-10-02T16:40:30.040Z,"76km SSW of Loving, New Mexico",earthquake,1.3,1.9,0.074,60,reviewed,us,us
2018-07-08T12:18:56.900Z,36.2793,-97.5044,6.647,2.5,ml,,50,,0.17,us,us2000fztj,2018-09-27T14:03:45.040Z,"19km W of Perry, Oklahoma",earthquake,1.1,2.4,,,reviewed,tul,tul
2018-07-07T21:50:12.700Z,36.9859,-97.4955,5.353,3.4,ml,,67,,0.28,us,us2000fzbf,2018-09-27T14:03:44.040Z,"11km ESE of Caldwell, Kansas",earthquake,1.3,2.6,,,reviewed,tul,tul
2018-07-07T19:22:18.660Z,43.6247,-105.272,0,3.2,ml,,76,1.022,1.25,us,us2000fz88,2018-09-27T14:03:36.040Z,"Wyoming",mining explosion,6.2,1.7,0.069,44,reviewed,us,us
2018-07-07T15:37:03.560Z,34.8028333,-116.2788333,3.14,3.55,ml,38,60,0.05327,0.16,ci,ci37275802,2018-09-27T14:03:43.040Z,"14km NW of Ludlow, CA",earthquake,0.15,0.55,0.155,316,reviewed,ci,ci
2018-07-07T12:51:42.122Z,41.2208,-116.2746,4.1,3.3,ml,21,132.47,0.217,0.1143,nn,nn00643364,2018-09-27T14:03:43.040Z,"58km NNW of Carlin, Nevada",earthquake,,2,0.12,13,reviewed,nn,nn
2018-07-06T19:21:49.470Z,45.2366,-106.8652,0,3.1,ml,,101,1.519,0.95,us,us2000g2zs,2018-09-27T14:03:36.040Z,"eastern Montana",mining explosion,6.9,1.8,0.048,56,reviewed,us,us
2018-07-06T17:30:32.250Z,45.38,-112.0309,9.11,2.8,ml,,59,0.356,0.53,us,us2000fyer,2018-09-27T14:03:42.040Z,"11km NW of Virginia City, Montana",earthquake,3.5,11.2,0.049,54,reviewed,us,us
2018-07-06T16:26:03.346Z,37.1583,-117.3757,12.2,2.5,ml,43,43.22,0.163,0.1953,nn,nn00643206,2018-09-27T14:03:42.040Z,"61km WNW of Beatty, Nevada",earthquake,,0.7,0.23,25,reviewed,nn,nn
2018-07-06T09:29:42.500Z,34.742,-87.6756667,8.16,2.79,md,13,49,0.3979,0.12,se,se60058923,2018-09-27T14:03:42.040Z,"0km WSW of Muscle Shoals, Alabama",earthquake,0.41,1,0.051,10,reviewed,se,se
2018-07-06T03:34:02.690Z,31.6096667,-116.028,7.35,2.59,ml,15,187,0.3013,0.1,ci,ci37275146,2018-07-27T03:59:47.582Z,"52km ESE of Maneadero, B.C., MX",earthquake,0.32,0.68,0.16,20,reviewed,ci,ci
2018-07-05T18:57:51.620Z,32.9556667,-116.326,9.98,2.59,ml,77,55,0.1029,0.19,ci,ci37274930,2018-07-27T02:14:08.366Z,"24km NE of Pine Valley, CA",earthquake,0.15,0.5,0.156,25,reviewed,ci,ci
2018-07-05T15:48:52.770Z,35.0255,-119.0661667,9.38,2.82,ml,64,44,0.1467,0.26,ci,ci37274834,2018-07-27T03:13:14.697Z,"15km NW of Grapevine, CA",earthquake,0.22,0.63,0.157,24,reviewed,ci,ci
2018-07-05T15:17:36.947Z,35.8945,-115.7758,8.6,4.5,ml,59,40.27,0.303,0.2678,nn,nn00642964,2018-09-27T14:03:41.040Z,"15km WNW of Sandy Valley, Nevada",earthquake,,1.3,0.33,17,reviewed,nn,nn
2018-07-05T15:08:14.210Z,45.964,-106.7239,0,2.8,ml,,70,0.803,1.09,us,us2000g2bw,2018-09-27T14:03:36.040Z,"eastern Montana",mining explosion,6.8,1.9,0.062,34,reviewed,us,us
2018-07-05T01:09:30.890Z,44.3715,-110.4275,11.11,2.5,ml,21,112,0.08536,0.18,uu,uu60287717,2018-09-27T14:03:41.040Z,"33km ESE of Old Faithful Geyser, Wyoming",earthquake,0.4,0.6,0.067,3,reviewed,uu,uu
2018-07-04T23:23:03.950Z,45.1057,-106.8782,0,2.8,ml,,99,1.647,1.28,us,us2000g1e5,2018-09-27T14:03:36.040Z,"eastern Montana",mining explosion,3.8,1.8,0.077,28,reviewed,us,us
2018-07-04T12:02:04.100Z,36.2173,-98.4716,5,2.9,ml,,40,,0.21,us,us2000fwt6,2018-09-27T14:03:40.040Z,"5km S of Fairview, Oklahoma",earthquake,1.3,4.7,,,reviewed,tul,tul
2018-07-04T00:44:59.940Z,35.982,-117.9696667,4.13,2.54,ml,34,87,0.06922,0.1,ci,ci37274274,2018-07-27T03:10:46.920Z,"7km SSW of Coso Junction, CA",earthquake,0.13,0.33,0.216,25,reviewed,ci,ci
2018-07-03T22:10:38.970Z,32.0171667,-114.9836667,19.11,3.07,ml,19,259,0.2955,0.3,ci,ci37274218,2018-09-27T14:03:39.040Z,"20km S of Estacion Coahuila, B.C., MX",earthquake,1.09,0.88,0.27,64,reviewed,ci,ci
2018-07-03T21:16:08.620Z,36.9661,-104.8611,8.1,3.1,ml,,47,0.163,0.68,us,us2000fwa5,2018-09-27T14:03:39.040Z,"38km W of Raton, New Mexico",earthquake,1.7,8.3,0.091,16,reviewed,us,us
2018-07-03T20:15:21.310Z,41.398,-100.1417,3.06,3.6,mwr,,41,1.334,0.66,us,us2000fw8c,2018-09-27T14:03:39.040Z,"32km ESE of Stapleton, Nebraska",earthquake,4.3,7.6,0.083,14,reviewed,us,us
2018-07-03T19:04:24.370Z,43.719,-105.2496,0,2.9,ml,,128,0.964,1.31,us,us2000fw60,2018-09-27T14:03:36.040Z,"Wyoming",mining explosion,7.6,1.8,0.097,22,reviewed,us,us
2018-07-03T16:28:14.200Z,36.2164,-97.5626,5.09,2.8,ml,,23,,0.16,us,us2000fw01,2018-09-27T14:03:39.040Z,"25km WSW of Perry, Oklahoma",earthquake,0.8,5.2,,,reviewed,tul,tul
2018-07-03T13:07:07.200Z,31.6073,-104.5128,5,2.5,ml,,83,0.522,0.5,us,us2000fvux,2018-09-27T14:03:39.040Z,"69km NNE of Van Horn, Texas",earthquake,1.6,2,0.128,20,reviewed,us,us
2018-07-03T12:19:43.250Z,42.654,-111.4745,5,2.8,ml,,35,0.095,1.05,us,us2000fvth,2018-09-27T14:03:39.040Z,"10km E of Soda Springs, Idaho",earthquake,1.9,2,0.037,98,reviewed,us,us
2018-07-03T07:45:17.440Z,40.6052,-106.4111,3.5,2.6,ml,,79,0.457,0.35,us,us2000fvk0,2018-09-27T14:03:38.040Z,"17km SW of Walden, Colorado",earthquake,2.1,5.7,0.044,68,reviewed,us,us
2018-07-02T21:43:48.910Z,41.3609,-100.137,5,2.7,mb_lg,,60,1.369,0.55,us,us2000fv4p,2018-09-27T14:03:38.040Z,"34km ESE of Stapleton, Nebraska",earthquake,3.1,2,0.066,60,reviewed,us,us
2018-07-02T21:08:51.500Z,35.8906,-97.2822,6.136,3.5,ml,,41,,0.25,us,us2000fv2v,2018-09-27T14:03:38.040Z,"6km SSW of Langston, Oklahoma",earthquake,1.1,2.5,,,reviewed,tul,tul
2018-07-02T19:53:55.460Z,38.3465,-122.6291667,6.92,2.9,md,99,41,0.04034,0.13,nc,nc73039516,2018-07-31T22:55:23.683Z,"6km NNE of Penngrove, CA",earthquake,0.11,0.23,0.201,86,reviewed,nc,nc
2018-07-02T19:03:13.400Z,45.724,-112.1883,5,3.3,ml,,70,0.385,1.04,us,us2000fuw5,2018-09-27T14:03:37.040Z,"17km SSW of Whitehall, Montana",earthquake,2.6,1.9,0.053,46,reviewed,us,us
2018-07-02T17:20:41.970Z,37.3275,-97.9902,7.35,2.5,mb_lg,,136,0.03,0.36,us,us2000fu3t,2018-09-27T14:03:37.040Z,"5km NE of Harper, Kansas",earthquake,1.9,6.4,0.074,47,reviewed,us,us
2018-07-02T16:25:52.250Z,41.404,-100.1756,5,3.8,mb_lg,,114,1.336,0.4,us,us2000fu0i,2018-09-27T14:03:37.040Z,"29km ESE of Stapleton, Nebraska",earthquake,4.2,2,0.046,124,reviewed,us,us
2018-07-02T12:28:04.200Z,35.9739,-97.7967,5.676,3,ml,,17,,0.2,us,us2000ftxu,2018-09-27T14:03:37.040Z,"17km NE of Kingfisher, Oklahoma",earthquake,0.7,3.2,,,reviewed,tul,tul
2018-07-02T02:58:26.500Z,35.3793,-98.1105,7.138,2.7,ml,,105,,0.57,us,us2000ftib,2018-09-27T14:03:36.040Z,"15km W of Union City, Oklahoma",earthquake,1,3.6,,,reviewed,tul,tul
2018-07-02T00:48:15.500Z,36.3652,-98.1929,6.197,2.6,ml,,39,,0.26,us,us2000fteu,2018-09-27T14:03:36.040Z,"21km SSE of Helena, Oklahoma",earthquake,1.2,4.1,,,reviewed,tul,tul
2018-07-02T00:17:24.660Z,28.9254,-97.8897,5,2.9,mb_lg,,75,0.099,0.64,us,us2000fte5,2018-09-27T14:03:36.040Z,"4km NNE of Karnes City, Texas",earthquake,4.6,2,0.092,65,reviewed,us,us
2018-07-02T00:03:12.700Z,36.7628,-98.0658,6.792,3.1,ml,,38,,0.29,us,us2000fte1,2018-09-27T14:03:36.040Z,"25km E of Cherokee, Oklahoma",earthquake,1.5,4.6,,,reviewed,tul,tul
2018-07-01T21:58:26.730Z,43.6125,-108.374,5,3,ml,,91,1.209,0.68,us,us2000ftas,2018-09-21T16:26:00.040Z,"13km WSW of Thermopolis, Wyoming",earthquake,1.8,2,0.048,57,reviewed,us,us
2018-07-01T20:19:41.940Z,43.7519,-105.3539,0,3.3,ml,,59,1.021,0.44,us,us2000ft7l,2018-09-21T16:26:00.040Z,"Wyoming",mining explosion,5.7,1.2,0.077,44,reviewed,us,us
2018-07-01T08:42:00.090Z,41.3603,-100.129,5,3.9,mwr,,60,1.368,0.27,us,us2000fsv1,2018-09-21T16:25:56.040Z,"34km ESE of Stapleton, Nebraska",earthquake,4.1,2,0.071,19,reviewed,us,us
2018-07-01T08:12:17.630Z,41.3582,-100.1129,5,3.7,mwr,,93,1.366,1.04,us,us2000fsuc,2018-09-21T16:25:56.040Z,"36km ESE of Stapleton, Nebraska",earthquake,2.6,1.7,0.06,27,reviewed,us,us
2018-07-01T07:49:54.260Z,41.3689,-100.1383,5,2.7,mb_lg,,41,1.361,0.83,us,us2000fsu7,2018-09-21T16:25:56.040Z,"33km ESE of Stapleton, Nebraska",earthquake,3.5,2,0.063,65,reviewed,us,us
2018-07-01T05:44:28.400Z,36.467,-121.0345,2.48,2.78,md,66,105,0.04401,0.11,nc,nc73038461,2018-07-02T16:31:02.837Z,"12km SE of Pinnacles, CA",earthquake,0.16,0.37,0.225,82,reviewed,nc,nc
2018-07-01T02:58:14.200Z,35.8891,-97.2831,6.283,3.2,ml,,28,,0.23,us,us2000ftb2,2018-09-21T16:25:57.040Z,"6km SSW of Langston, Oklahoma",earthquake,1.1,1.9,,,reviewed,tul,tul
2018-06-30T22:40:04.900Z,36.9871,-97.4913,5.46,2.5,ml,,72,,0.28,us,us2000fsll,2018-09-21T16:25:57.040Z,"11km ESE of Caldwell, Kansas",earthquake,0.9,1.5,,,reviewed,tul,tul
2018-06-30T16:35:51.400Z,35.8876,-97.2807,6.766,2.8,ml,,21,,0.24,us,us2000fscs,2018-09-21T16:25:57.040Z,"6km SSW of Langston, Oklahoma",earthquake,1,0.8,,,reviewed,tul,tul
2018-06-30T16:15:50.800Z,35.8907,-97.2821,5.48,2.9,ml,,19,,0.25,us,us2000fscb,2018-09-21T16:25:57.040Z,"6km SSW of Langston, Oklahoma",earthquake,0.7,5.2,,,reviewed,tul,tul
2018-06-30T08:51:43.220Z,34.9408333,-116.6573333,9.25,2.54,ml,30,36,0.1291,0.15,ci,ci37272282,2018-07-27T04:09:55.669Z,"34km E of Barstow, CA",earthquake,0.16,0.53,0.133,93,reviewed,ci,ci
2018-06-30T08:14:15.030Z,34.942,-116.6586667,8.18,3.07,ml,32,36,0.1283,0.15,ci,ci37272234,2018-09-21T16:25:47.040Z,"34km E of Barstow, CA",earthquake,0.16,0.6,0.152,282,reviewed,ci,ci
2018-06-30T06:44:01.120Z,34.9408333,-116.6601667,9.44,3.13,ml,32,36,0.1298,0.15,ci,ci37272194,2018-09-21T16:25:47.040Z,"33km E of Barstow, CA",earthquake,0.15,0.46,0.123,288,reviewed,ci,ci
2018-06-30T06:28:14.500Z,35.3761,-98.1118,11.976,3.1,ml,,155,,0.59,us,us2000fs0u,2018-09-21T16:25:57.040Z,"15km W of Union City, Oklahoma",earthquake,2.2,8.3,,,reviewed,tul,tul
2018-06-30T04:20:28.140Z,41.3841,-100.1549,5,4.1,mb,,23,1.35,0.75,us,us2000frxi,2018-09-21T16:25:56.040Z,"31km ESE of Stapleton, Nebraska",earthquake,3.7,1.9,0.064,66,reviewed,us,us
2018-06-30T03:21:07.600Z,36.5435,-98.957,5.94,2.5,ml,,90,,0.54,us,us2000frw5,2018-09-21T16:25:57.040Z,"25km ENE of Mooreland, Oklahoma",earthquake,1.5,2.7,,,reviewed,tul,tul
2018-06-29T15:53:49.910Z,31.6637,-104.4899,5,2.9,ml,,67,0.607,0.38,us,us2000frfq,2018-09-21T16:25:59.040Z,"76km NNE of Van Horn, Texas",earthquake,1.7,1.9,0.105,22,reviewed,us,us
2018-06-29T12:29:29.600Z,35.396,-98.1159,5.196,2.9,ml,,29,,0.53,us,us2000fr8f,2018-09-21T16:25:57.040Z,"15km W of Union City, Oklahoma",earthquake,1.3,5.4,,,reviewed,tul,tul
2018-06-29T12:11:13.240Z,37.0976667,-119.2353333,35.65,2.6,md,28,157,0.2352,0.07,nc,nc73037606,2018-06-29T22:58:02.749Z,"7km E of Shaver Lake, CA",earthquake,0.98,0.81,0.16,33,reviewed,nc,nc
2018-06-28T23:49:11.100Z,38.8331667,-122.8018333,1.42,3.22,ml,78,29,0.01039,0.05,nc,nc73037206,2018-09-21T16:25:46.040Z,"7km W of Cobb, CA",earthquake,0.09,0.12,0.23,52,reviewed,nc,nc
2018-06-28T23:37:30.120Z,31.1924,-103.3209,5,2.7,mb_lg,,56,0.271,1.07,us,us2000fqqz,2018-09-21T16:25:59.040Z,"30km SSE of Pecos, Texas",earthquake,1,1.8,0.089,41,reviewed,us,us
2018-06-28T06:51:40.790Z,31.4449,-103.5143,5,2.8,ml,,57,0.31,0.58,us,us2000fpxp,2018-09-21T16:25:59.040Z,"3km NW of Pecos, Texas",earthquake,4.2,2,0.091,60,reviewed,us,us
2018-06-28T03:42:12.070Z,31.432,-103.4706,7.06,2.5,ml,,56,0.304,0.59,us,us2000fptx,2018-09-21T16:25:59.040Z,"2km ENE of Pecos, Texas",earthquake,6.7,3.5,0.115,52,reviewed,us,us
2018-06-28T03:16:32.810Z,31.6422,-104.5146,5,2.6,ml,,69,0.615,0.86,us,us2000fptb,2018-09-21T16:25:59.040Z,"73km NNE of Van Horn, Texas",earthquake,3,2,0.128,22,reviewed,us,us
2018-06-27T19:26:58.370Z,43.7932,-105.0334,0,3.4,ml,,81,0.791,1.25,us,us2000fw1z,2018-09-21T16:26:00.040Z,"Wyoming",mining explosion,4.8,1.6,0.051,75,reviewed,us,us
2018-06-27T16:36:08.100Z,47.6066,-92.6302,0,2.7,mb_lg,,103,0.837,1,us,us1000f3ef,2018-09-21T16:25:56.040Z,"Minnesota",mining explosion,2.8,2,0.098,27,reviewed,us,us
2018-06-27T14:04:25.230Z,37.2998,-97.4185,5,3.2,mb_lg,,98,0.228,0.26,us,us1000f3bb,2018-09-21T16:25:55.040Z,"5km NW of Wellington, Kansas",earthquake,1.6,2,0.044,134,reviewed,us,us
2018-06-27T06:58:19.570Z,40.4751667,-124.9228333,23.82,2.67,md,40,254,0.4465,0.21,nc,nc73036581,2018-06-28T00:19:03.344Z,"56km WNW of Petrolia, CA",earthquake,1.13,11.15,0.212,32,reviewed,nc,nc
2018-06-27T05:41:10.200Z,35.6545,-97.1633,5.532,2.5,ml,,36,,0.21,us,us1000f34i,2018-09-21T16:25:57.040Z,"3km ESE of Luther, Oklahoma",earthquake,1,1.3,,,reviewed,tul,tul
2018-06-27T01:22:01.210Z,34.0271667,-117.2306667,16.74,2.63,ml,143,15,0.02746,0.16,ci,ci37270234,2019-01-30T08:10:53.218Z,"4km SE of Loma Linda, CA",earthquake,0.1,0.2,0.163,159,reviewed,ci,ci
2018-06-26T19:48:13.600Z,36.7602,-98.0665,6.823,2.5,ml,,52,,0.22,us,us1000f2kf,2018-09-21T16:25:57.040Z,"25km E of Cherokee, Oklahoma",earthquake,1.3,3.8,,,reviewed,tul,tul
2018-06-26T18:45:42.400Z,34.9856,-97.539,3.409,2.8,ml,,29,,0.73,us,us1000f2i5,2018-09-21T16:25:57.040Z,"16km W of Purcell, Oklahoma",earthquake,1.2,3,,,reviewed,tul,tul
2018-06-26T12:10:52.600Z,36.5476667,-121.0728333,7.54,2.6,md,58,69,0.04078,0.09,nc,nc73036191,2018-06-27T01:16:02.725Z,"6km ENE of Pinnacles, CA",earthquake,0.12,0.25,0.207,84,reviewed,nc,nc
2018-06-26T07:39:00.900Z,39.7085,-110.7126667,-2.51,2.77,ml,25,49,0.03168,0.15,uu,uu60286752,2018-09-21T16:26:00.040Z,"12km ENE of Helper, Utah",earthquake,0.28,1,0.165,22,reviewed,uu,uu
2018-06-26T07:04:20.600Z,39.3241667,-120.1405,5.46,2.57,md,22,62,0.1423,0.06,nc,nc73036051,2018-07-26T07:35:35.723Z,"4km E of Truckee, CA",earthquake,0.18,0.77,0.251,22,reviewed,nc,nc
2018-06-26T03:55:07.880Z,36.1699,-106.9229,2.8,3,ml,,72,1.279,0.9,us,us1000f1x7,2018-09-21T16:25:56.040Z,"16km N of Cuba, New Mexico",earthquake,2.4,5.9,0.048,56,reviewed,us,us
2018-06-25T12:06:43.810Z,35.5185,-118.5805,-0.88,2.64,ml,47,50,0.1681,0.17,ci,ci37269066,2018-07-27T03:19:09.312Z,"11km SW of Bodfish, CA",earthquake,0.19,0.38,0.271,27,reviewed,ci,ci
2018-06-25T05:14:23.070Z,46.8488,-112.5229,10.6,2.7,ml,,93,0.14,0.9,us,us1000f15k,2018-09-21T16:25:56.040Z,"16km SE of Lincoln, Montana",earthquake,4.2,7.9,0.081,20,reviewed,us,us
2018-06-24T07:47:10.530Z,33.6408333,-116.7308333,13.5,2.95,ml,140,16,0.0546,0.19,ci,ci37268338,2018-09-19T15:15:57.040Z,"11km NNW of Anza, CA",earthquake,0.09,0.19,0.128,213,reviewed,ci,ci
